skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
java,spark_random_forest,0.4419248080639272,0.935736639238288,0.4684014869888476,0.5163934426229508,0.4285714285714285,0.6111
java,spark_gbt,0.4685522726813124,0.8814280112174048,0.5419847328244275,0.6173913043478261,0.4829931972789115,0.8727
java,spark_logistic_regression,0.4054650279154762,0.9273153472595232,0.4929178470254957,0.4223300970873786,0.5918367346938775,0.8339
деловое общение,spark_random_forest,0.1244254163423715,0.8073884556984781,0.1663286004056795,0.1198830409356725,0.271523178807947,0.5796
деловое общение,spark_gbt,0.1466962075668346,0.7486118824361532,0.1879194630872483,0.1904761904761904,0.1854304635761589,0.6732
деловое общение,spark_logistic_regression,0.0990941006625897,0.8172350217593914,0.1652613827993254,0.1108597285067873,0.3245033112582781,0.7412
sql,catboost,0.4284614059600457,0.8552931760247469,0.4553359683794466,0.4033613445378151,0.5226860254083484,0.5808
sql,xgboost,0.4462137366579901,0.8587498851786933,0.4495867768595041,0.4127465857359635,0.4936479128856624,0.2848
sql,lightgbm,0.4439965746294479,0.8579145503754382,0.4466666666666666,0.4129429892141756,0.4863883847549909,0.5104
python,catboost,0.5170260208175196,0.9086734990518446,0.5308151093439364,0.4854545454545454,0.5855263157894737,0.6139
python,xgboost,0.5425625819650273,0.910647705046096,0.5481335952848723,0.49644128113879,0.6118421052631579,0.2356
python,lightgbm,0.5218783995910803,0.9030490431977292,0.5121495327102804,0.4462540716612377,0.6008771929824561,0.4141
linux,catboost,0.4371536739649498,0.9017974864056126,0.4775353016688061,0.4536585365853658,0.5040650406504065,0.7047
linux,xgboost,0.5018835069655501,0.913396456858556,0.5019505851755527,0.4825,0.5230352303523035,0.3077
linux,lightgbm,0.4937779283795256,0.9078338890908588,0.4919786096256685,0.4854881266490765,0.4986449864498645,0.5852
postgresql,catboost,0.438547195129267,0.9189323782643714,0.4541387024608501,0.3530434782608695,0.6363636363636364,0.56
postgresql,xgboost,0.4448766252041057,0.9261646411020156,0.437984496124031,0.3169705469845722,0.7084639498432602,0.0851
postgresql,lightgbm,0.4441753157726213,0.9253159917300942,0.4484590860786397,0.3392282958199357,0.6614420062695925,0.2975
аналитическое мышление,catboost,0.1602297602203437,0.7438856054125517,0.1950354609929078,0.2391304347826087,0.1646706586826347,0.657
аналитическое мышление,xgboost,0.1692735400064431,0.7540809988414778,0.2113943028485757,0.141,0.4221556886227545,0.1053
аналитическое мышление,lightgbm,0.1545844975120622,0.7452021531362848,0.202991452991453,0.1578073089700996,0.2844311377245509,0.4069
git,catboost,0.3501870962327932,0.8908919938516803,0.3434343434343434,0.2888349514563106,0.4234875444839858,0.5666
git,xgboost,0.3608432294521212,0.9018530124005992,0.3494176372712146,0.328125,0.3736654804270463,0.1953
git,lightgbm,0.3456307064927382,0.8930346257060612,0.3430079155672823,0.2725366876310272,0.4626334519572954,0.2986
деловая коммуникация,catboost,0.185373968600658,0.788901667625072,0.1864555848724714,0.1175166297117516,0.451063829787234,0.2976
деловая коммуникация,xgboost,0.1940774468387941,0.796982243365222,0.2205029013539652,0.202127659574468,0.2425531914893617,0.2323
деловая коммуникация,lightgbm,0.1998588392250567,0.7945259379301931,0.1992551210428305,0.1275327771156138,0.4553191489361702,0.1701
работа с большим объемом информации,catboost,0.1535855599720334,0.7427846659919028,0.1588235294117647,0.1285714285714285,0.2076923076923077,0.4576
работа с большим объемом информации,xgboost,0.1610584346788472,0.7703580465587044,0.1727019498607242,0.1353711790393013,0.2384615384615384,0.1078
работа с большим объемом информации,lightgbm,0.1679022371082525,0.7689416751012146,0.2,0.2083333333333333,0.1923076923076923,0.4627
docker,catboost,0.3374497044135283,0.9225910837765908,0.3674911660777385,0.3014492753623188,0.4705882352941176,0.5791
docker,xgboost,0.3321894790094715,0.92287430516476,0.3673469387755102,0.3345724907063197,0.4072398190045249,0.1969
docker,lightgbm,0.3529661835030528,0.9286208153670158,0.3652802893309222,0.3042168674698795,0.4570135746606334,0.2953
1с программирование,catboost,0.3470035283752997,0.9199468704974996,0.3636363636363636,0.302158273381295,0.4565217391304347,0.651
1с программирование,xgboost,0.396444395075981,0.923176310845552,0.3844393592677345,0.3320158102766798,0.4565217391304347,0.363
1с программирование,lightgbm,0.3703984366726738,0.9184292630731418,0.3727272727272727,0.3203125,0.4456521739130434,0.5101
организаторские навыки,catboost,0.147308058550067,0.7815544210032106,0.1637239165329053,0.1186046511627907,0.2642487046632124,0.4324
организаторские навыки,xgboost,0.1695131457787719,0.7845260883821334,0.1818181818181818,0.1728971962616822,0.1917098445595854,0.2114
организаторские навыки,lightgbm,0.1672311829181121,0.7798369987128815,0.1755196304849884,0.1583333333333333,0.1968911917098445,0.3943
деловая переписка,catboost,0.1269273516809057,0.7863425254120104,0.1529411764705882,0.1656050955414012,0.1420765027322404,0.6148
деловая переписка,xgboost,0.1458952283883885,0.8085736524512062,0.1671309192200557,0.1121495327102803,0.3278688524590163,0.0509
деловая переписка,lightgbm,0.138472113800865,0.8041542302466161,0.147982062780269,0.1254752851711026,0.180327868852459,0.2706
английский язык,catboost,0.2562337731270645,0.7601347093222006,0.3206521739130434,0.3121693121693121,0.329608938547486,0.4635
английский язык,xgboost,0.2435740666227706,0.7544574404322014,0.3207126948775056,0.2666666666666666,0.4022346368715084,0.0624
английский язык,lightgbm,0.244643724020403,0.7557432361974177,0.2918149466192171,0.4019607843137255,0.2290502793296089,0.4698
javascript,catboost,0.5060037101828633,0.9324576246881005,0.4859002169197396,0.4087591240875912,0.5989304812834224,0.584
javascript,xgboost,0.5237527752389224,0.9318675034394768,0.5145228215767634,0.4203389830508474,0.6631016042780749,0.0779
javascript,lightgbm,0.5245702950266686,0.9340072361553994,0.4867924528301887,0.3760932944606414,0.6898395721925134,0.0896
1с: предприятие 8,catboost,0.1816583781914446,0.8665450749660001,0.2222222222222222,0.2090395480225988,0.2371794871794871,0.6898
1с: предприятие 8,xgboost,0.1897486853636471,0.8586918889110028,0.2261712439418416,0.1511879049676026,0.4487179487179487,0.0803
1с: предприятие 8,lightgbm,0.1722064644121728,0.8633031479085812,0.2297551789077213,0.1626666666666666,0.391025641025641,0.23
бизнес-анализ,catboost,0.2142495607963568,0.8314884038514951,0.2430379746835443,0.211453744493392,0.2857142857142857,0.4718
бизнес-анализ,xgboost,0.215016984145163,0.8522170979538932,0.2369020501138952,0.1918819188191882,0.3095238095238095,0.1003
бизнес-анализ,lightgbm,0.2053130485291609,0.8353923633614172,0.2236842105263158,0.25,0.2023809523809523,0.4795
