skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
1с,lightgbm,0.18535255330055786,0.8524558126428788,0.2560706401766004,0.1864951768488746,0.4084507042253521,0.8389
rest api,catboost,0.13315236377681808,0.8481885972292662,0.2318181818181818,0.16831683168316833,0.3722627737226277,0.8106
rest api,xgboost,0.1311548066119388,0.8491641082546589,0.21495327102803738,0.15807560137457044,0.3357664233576642,0.815
rest api,lightgbm,0.1366159481416443,0.859747638004215,0.21852731591448932,0.1619718309859155,0.3357664233576642,0.8158
kubernetes,catboost,0.2563922891248965,0.8903937490237427,0.27751196172248804,0.37662337662337664,0.2196969696969697,0.9649
kubernetes,xgboost,0.2570458067354477,0.89116987367229,0.29107981220657275,0.38271604938271603,0.23484848484848486,0.9563
kubernetes,lightgbm,0.2588091020777265,0.896577119454858,0.27884615384615385,0.3815789473684211,0.2196969696969697,0.9693
php,catboost,0.5393031845071246,0.9138087557603686,0.5503875968992248,0.6016949152542372,0.5071428571428571,0.9379
php,xgboost,0.5218273096789525,0.9197350230414747,0.5460992907801419,0.5422535211267606,0.55,0.8856
php,lightgbm,0.5017675468239532,0.9208732718894009,0.5435540069686411,0.5306122448979592,0.5571428571428572,0.8521
bpmn,catboost,0.26648602511013314,0.9383692555431686,0.33220338983050846,0.296969696969697,0.3769230769230769,0.8965
bpmn,xgboost,0.28306211228062805,0.9336597299640779,0.3523035230352303,0.2719665271966527,0.5,0.8652
bpmn,lightgbm,0.27275934660131096,0.9329908336430076,0.3233082706766917,0.3161764705882353,0.33076923076923076,0.9529
системный анализ,catboost,0.22329169977014215,0.8932536148588123,0.3042071197411003,0.25268817204301075,0.3821138211382114,0.8589
системный анализ,xgboost,0.21294970442707922,0.8854570015862617,0.29457364341085274,0.2814814814814815,0.3089430894308943,0.9374
системный анализ,lightgbm,0.20695743330435037,0.8795225784009488,0.3237410071942446,0.2903225806451613,0.36585365853658536,0.9132
обучение и развитие,catboost,0.27384206397979016,0.8239301887952127,0.296028880866426,0.2662337662337662,0.3333333333333333,0.8412
обучение и развитие,xgboost,0.2625284196204162,0.8213055992551239,0.2766798418972332,0.2692307692307692,0.2845528455284553,0.8635
обучение и развитие,lightgbm,0.27086261792296007,0.8239131884643601,0.2952029520295203,0.2702702702702703,0.3252032520325203,0.8403
активные продажи,catboost,0.45341716832722695,0.959218579189961,0.5363984674329502,0.5645161290322581,0.5109489051094891,0.8915
активные продажи,xgboost,0.49418026577217933,0.9593550801295817,0.47477744807121663,0.4,0.583941605839416,0.3366
активные продажи,lightgbm,0.4854598841801044,0.9611013507709361,0.4930555555555556,0.47019867549668876,0.5182481751824818,0.7679
анализ данных,catboost,0.09966573897965922,0.8046439673018252,0.16117216117216118,0.14666666666666667,0.17886178861788618,0.8374
анализ данных,xgboost,0.0824836721979611,0.8064172325815264,0.15384615384615385,0.14,0.17073170731707318,0.8346
анализ данных,lightgbm,0.08452592116415561,0.8007351989234868,0.15017064846416384,0.12941176470588237,0.17886178861788618,0.8196
1с: бухгалтерия,catboost,0.22598220050273451,0.951181660382888,0.3148558758314856,0.21068249258160238,0.6228070175438597,0.8119
1с: бухгалтерия,xgboost,0.2368930370736814,0.9435326390180399,0.3148148148148148,0.2138364779874214,0.5964912280701754,0.8688
1с: бухгалтерия,lightgbm,0.22900199671871593,0.9505293308761786,0.31554524361948955,0.21451104100946372,0.5964912280701754,0.8694
c++,catboost,0.3214858757242344,0.9316572469452765,0.328125,0.28378378378378377,0.3888888888888889,0.9035
c++,xgboost,0.32974406203449025,0.9299010780677981,0.35514018691588783,0.3584905660377358,0.35185185185185186,0.9312
c++,lightgbm,0.3258241606032912,0.9327819676223078,0.3511450381679389,0.2987012987012987,0.42592592592592593,0.8819
постановка задач разработчикам,catboost,0.15088045455290022,0.8400172812942781,0.17222222222222222,0.12550607287449392,0.2743362831858407,0.8253
постановка задач разработчикам,xgboost,0.16102434318867884,0.857695078952492,0.1837837837837838,0.13229571984435798,0.3008849557522124,0.804
постановка задач разработчикам,lightgbm,0.15037851160920732,0.8448520644467215,0.1532258064516129,0.09921671018276762,0.336283185840708,0.6333
erp-системы на базе 1с,catboost,0.2815962576506001,0.9498943126614667,0.34944237918215615,0.3092105263157895,0.4017094017094017,0.8862
erp-системы на базе 1с,xgboost,0.2699273506399502,0.9417744485236048,0.33251833740831294,0.2328767123287671,0.5811965811965812,0.8628
erp-системы на базе 1с,lightgbm,0.24803680651016435,0.9429748479242293,0.31443298969072164,0.22509225092250923,0.5213675213675214,0.8759
html,catboost,0.1959636562741534,0.8769797775182141,0.2846715328467153,0.23353293413173654,0.3644859813084112,0.7582
html,xgboost,0.20628248688257747,0.8849896016229564,0.26609442060085836,0.24603174603174602,0.2897196261682243,0.8577
html,lightgbm,0.17331311966916257,0.8840539725998641,0.26877470355731226,0.2328767123287671,0.3177570093457944,0.7915
b2b продажи,catboost,0.4194514475634397,0.9298040225261465,0.4409448818897638,0.43410852713178294,0.448,0.7984
b2b продажи,xgboost,0.3968087285328104,0.9203559131134351,0.425531914893617,0.45454545454545453,0.4,0.7236
b2b продажи,lightgbm,0.3760124628726995,0.9175356395816573,0.43621399176954734,0.4491525423728814,0.424,0.7252
управление проектами,catboost,0.12832587752844396,0.8009517502284513,0.17117117117117117,0.1743119266055046,0.168141592920354,0.8537
управление проектами,xgboost,0.12273141360841595,0.795704830946023,0.17511520737327188,0.18269230769230768,0.168141592920354,0.8526
управление проектами,lightgbm,0.13071509418513128,0.8138686650058055,0.1735159817351598,0.1792452830188679,0.168141592920354,0.8548
ms excel,catboost,0.12143086279927132,0.7425456877204233,0.1787709497206704,0.2077922077922078,0.1568627450980392,0.9027
ms excel,xgboost,0.14724776302246212,0.7544540419566352,0.189873417721519,0.26785714285714285,0.14705882352941177,0.9317
