skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
деловая переписка,spark_gbt,0.19428987065308886,0.7957863565006422,0.25442834138486314,0.17995444191343962,0.4340659340659341,0.436
деловая переписка,spark_logistic_regression,0.19192453969979878,0.8768744648208935,0.26900584795321636,0.18326693227091634,0.5054945054945055,0.7389
деловая переписка,spark_random_forest,0.17880627247582198,0.8757349793064078,0.27586206896551724,0.21864951768488747,0.37362637362637363,0.5029
английский язык,spark_gbt,0.17687506799669495,0.7421543156418821,0.2508038585209003,0.291044776119403,0.22033898305084745,0.5738
английский язык,spark_logistic_regression,0.18709595792140718,0.8065423087320897,0.2632696390658174,0.2108843537414966,0.3502824858757062,0.7475
английский язык,spark_random_forest,0.20475784772904707,0.8158366209832251,0.29213483146067415,0.2905027932960894,0.2937853107344633,0.3733
javascript,spark_gbt,0.40407107272437826,0.9035087338236379,0.5051546391752577,0.48756218905472637,0.5240641711229946,0.7084
javascript,spark_logistic_regression,0.4362641887819078,0.9483889885619708,0.49282296650717705,0.4458874458874459,0.5508021390374331,0.8946
javascript,spark_random_forest,0.4741213827450866,0.9408445809458854,0.4734693877551021,0.38283828382838286,0.6203208556149733,0.5084
1с: предприятие 8,spark_gbt,0.27556383291904346,0.8795953506220715,0.3297872340425533,0.2301980198019802,0.58125,0.4915
1с: предприятие 8,spark_logistic_regression,0.2339570935316377,0.9342926967199873,0.3704918032786886,0.2511111111111111,0.70625,0.7838
1с: предприятие 8,spark_random_forest,0.25004487436883877,0.9400488770399095,0.33400402414486924,0.24629080118694363,0.51875,0.7026
бизнес-анализ,spark_gbt,0.24250832145587312,0.8877294595500524,0.33548387096774196,0.2591362126245847,0.47560975609756095,0.5462
бизнес-анализ,spark_logistic_regression,0.23907300995722894,0.9219088274148707,0.3603238866396761,0.2696969696969697,0.5426829268292683,0.8196
бизнес-анализ,spark_random_forest,0.27276297483131606,0.9152360155371966,0.32315978456014366,0.22900763358778625,0.5487804878048781,0.3968
управление командой,spark_gbt,0.3685316857877098,0.9143391002467436,0.3958333333333333,0.33480176211453744,0.4840764331210191,0.6341
управление командой,spark_logistic_regression,0.3244123359562501,0.9376475542876817,0.44878048780487806,0.36363636363636365,0.5859872611464968,0.8518
управление командой,spark_random_forest,0.3292169984886802,0.9392808982777138,0.3869565217391304,0.29372937293729373,0.5668789808917197,0.4748
разработка технических заданий,spark_gbt,0.17799913709606024,0.7760483522472064,0.24161073825503354,0.24489795918367346,0.23841059602649006,0.6347
разработка технических заданий,spark_logistic_regression,0.12071519675450897,0.840874934275089,0.155,0.12449799196787148,0.2052980132450331,0.8265
разработка технических заданий,spark_random_forest,0.1658090866769949,0.850172747418368,0.24203821656050956,0.2331288343558282,0.25165562913907286,0.5684
java,spark_gbt,0.4171116316802456,0.8801959015417771,0.5454545454545454,0.6198347107438017,0.487012987012987,0.7175
java,spark_logistic_regression,0.44320633411886634,0.9341351284187753,0.5172413793103449,0.4639175257731959,0.5844155844155844,0.837
java,spark_random_forest,0.4781938910631077,0.9342593810755897,0.5018450184501845,0.5811965811965812,0.44155844155844154,0.5355
деловое общение,spark_gbt,0.29670912127084526,0.8277361836795379,0.28306264501160094,0.21863799283154123,0.40131578947368424,0.4608
деловое общение,spark_logistic_regression,0.1961370213247799,0.8724932033473514,0.27777777777777773,0.18867924528301888,0.5263157894736842,0.7492
деловое общение,spark_random_forest,0.28945695440883623,0.8846278832674909,0.330749354005168,0.2723404255319149,0.42105263157894735,0.5484
