skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
деловая переписка,spark_random_forest,0.1970005767431479,0.873496868374084,0.3090277777777778,0.2264631043256997,0.4863387978142076,0.4712
английский язык,spark_gbt,0.2002315740726697,0.76028160559439,0.275,0.3120567375886525,0.2458100558659217,0.6011
английский язык,spark_logistic_regression,0.1901321322332851,0.8064414922122304,0.2793017456359102,0.2522522522522522,0.3128491620111732,0.7977
английский язык,spark_random_forest,0.2007938835763531,0.8132621944308176,0.2981366459627329,0.3356643356643357,0.2681564245810056,0.3933
javascript,spark_gbt,0.4346384737604756,0.9075725853481328,0.4594594594594595,0.3595166163141994,0.6363636363636364,0.4037
javascript,spark_logistic_regression,0.4453323244831532,0.9453147067080012,0.507399577167019,0.4195804195804196,0.6417112299465241,0.8309
javascript,spark_random_forest,0.4596736259130418,0.9378034800640704,0.4955357142857143,0.425287356321839,0.5935828877005348,0.5518
1с: предприятие 8,spark_gbt,0.2491816998231269,0.8829511435632077,0.3256578947368421,0.2190265486725663,0.6346153846153846,0.3598
1с: предприятие 8,spark_logistic_regression,0.2268933379110019,0.9345706040402032,0.3559055118110236,0.2359081419624217,0.7243589743589743,0.7605
1с: предприятие 8,spark_random_forest,0.2469073747836007,0.9367650595415798,0.3436928702010969,0.2404092071611253,0.6025641025641025,0.6419
бизнес-анализ,spark_gbt,0.2419585660458693,0.8742178579143904,0.3492063492063492,0.282051282051282,0.4583333333333333,0.58
бизнес-анализ,spark_logistic_regression,0.2455762726440062,0.922936340770916,0.3425414364640884,0.248,0.5535714285714286,0.7911
бизнес-анализ,spark_random_forest,0.2509405845814655,0.9212143744406384,0.3424124513618677,0.2543352601156069,0.5238095238095238,0.4453
управление командой,spark_gbt,0.3334319237087189,0.8908595687167704,0.3964365256124721,0.3047945205479452,0.5668789808917197,0.5888
управление командой,spark_logistic_regression,0.3219500213343174,0.9405489265306248,0.4509803921568627,0.3665338645418327,0.5859872611464968,0.8582
управление командой,spark_random_forest,0.3078024693704895,0.9347862590151126,0.3765281173594132,0.3055555555555556,0.4904458598726114,0.5346
разработка технических заданий,spark_gbt,0.1984583229957401,0.7918158660225225,0.1981308411214953,0.1383812010443864,0.3486842105263157,0.3648
разработка технических заданий,spark_logistic_regression,0.1274222111252305,0.8444777455516623,0.1628664495114006,0.1612903225806451,0.1644736842105263,0.8818
разработка технических заданий,spark_random_forest,0.1652867643494799,0.8604706052461476,0.2415458937198067,0.1908396946564885,0.3289473684210526,0.469
java,spark_gbt,0.5068600407654265,0.896437825897354,0.5254237288135594,0.6966292134831461,0.4217687074829932,0.8907
java,spark_logistic_regression,0.4342186564048956,0.9367340348055898,0.4929178470254957,0.4223300970873786,0.5918367346938775,0.8143
java,spark_random_forest,0.4807978001312964,0.933549069555159,0.5078125,0.5963302752293578,0.4421768707482993,0.5373
деловое общение,spark_gbt,0.2798603704245148,0.8169857009712814,0.2572062084257206,0.1933333333333333,0.3841059602649007,0.4719
деловое общение,spark_logistic_regression,0.1994051944089189,0.8741844909629243,0.2793791574279379,0.21,0.4172185430463576,0.8135
деловое общение,spark_random_forest,0.2948867627315621,0.886320956107771,0.3020134228187919,0.3061224489795918,0.2980132450331126,0.6137
sql,catboost,0.4822117200304122,0.8862593459841072,0.4773082942097026,0.4195323246217332,0.5535390199637024,0.5247
sql,xgboost,0.4963957417342391,0.8863333332288316,0.49004329004329,0.4685430463576159,0.5136116152450091,0.2331
sql,lightgbm,0.4872591977924994,0.8839767140822493,0.4868189806678383,0.4718909710391822,0.5027223230490018,0.4477
python,catboost,0.5635364208165105,0.9251631692248976,0.5359930615784909,0.4433285509325681,0.6776315789473685,0.4884
python,xgboost,0.5776164445398596,0.9299863143582954,0.548828125,0.4947183098591549,0.6162280701754386,0.1658
python,lightgbm,0.569639334769077,0.9236540961513232,0.5447070914696814,0.5125725338491296,0.581140350877193,0.4115
linux,catboost,0.4984193335169347,0.9248699336767274,0.5163043478260869,0.5177111716621253,0.5149051490514905,0.6611
linux,xgboost,0.5371747218109763,0.9341337694066942,0.5012165450121655,0.4547461368653421,0.5582655826558266,0.1717
linux,lightgbm,0.5346576112440522,0.9311196528478431,0.5153846153846153,0.4890510948905109,0.5447154471544715,0.4008
postgresql,catboost,0.4396333776860381,0.922512585261928,0.4294330518697226,0.3490196078431372,0.5579937304075235,0.5123
postgresql,xgboost,0.4637914410798426,0.92730875582275,0.4475524475524475,0.3562152133580705,0.6018808777429467,0.1045
postgresql,lightgbm,0.4655017148351918,0.9236491506477588,0.455470737913486,0.3832976445396145,0.5611285266457681,0.3284
аналитическое мышление,catboost,0.2396431087527651,0.8162595887146784,0.2887989203778677,0.2628992628992629,0.3203592814371258,0.4732
аналитическое мышление,xgboost,0.251863077962677,0.8141499219343532,0.2659846547314578,0.2321428571428571,0.311377245508982,0.0961
аналитическое мышление,lightgbm,0.2571020333793294,0.8108184230938722,0.298780487804878,0.3043478260869565,0.2934131736526946,0.4065
git,catboost,0.4025489944162116,0.9109486255850684,0.384251968503937,0.3446327683615819,0.4341637010676156,0.5509
git,xgboost,0.420399237275548,0.9200612717530288,0.3837753510140406,0.3416666666666667,0.4377224199288256,0.1376
git,lightgbm,0.4028891197626572,0.9143023613001215,0.3699825479930192,0.363013698630137,0.3772241992882562,0.3329
деловая коммуникация,catboost,0.2397724836111644,0.8279470960322023,0.2494226327944572,0.1711568938193343,0.4595744680851064,0.2596
деловая коммуникация,xgboost,0.2779592820459397,0.8473417324481154,0.3,0.2030075187969924,0.574468085106383,0.0246
деловая коммуникация,lightgbm,0.2729728189113042,0.8444330597522087,0.2885245901639344,0.2346666666666666,0.3744680851063829,0.2104
работа с большим объемом информации,catboost,0.2360585815608921,0.803765814777328,0.2646153846153846,0.2205128205128205,0.3307692307692307,0.3291
работа с большим объемом информации,xgboost,0.2434664386955293,0.8095818572874492,0.2629246676514032,0.2134292565947242,0.3423076923076923,0.0425
работа с большим объемом информации,lightgbm,0.2461766304265438,0.804795673076923,0.2515463917525773,0.2711111111111111,0.2346153846153846,0.2609
docker,catboost,0.3284404246519036,0.923735801032168,0.3757763975155279,0.2860520094562648,0.5475113122171946,0.4236
docker,xgboost,0.3690078333322885,0.9323063908203733,0.3835051546391753,0.3522727272727273,0.420814479638009,0.1357
docker,lightgbm,0.3812281237335939,0.9355216560834548,0.3854166666666667,0.3126760563380282,0.502262443438914,0.1455
1с программирование,catboost,0.6214144409247905,0.982881670763059,0.6603325415676959,0.5864978902953587,0.7554347826086957,0.8283
1с программирование,xgboost,0.6899004751996143,0.9858621493346894,0.6385542168674698,0.5063694267515924,0.8641304347826086,0.13
1с программирование,lightgbm,0.6594081117310076,0.9829134531174958,0.6320541760722348,0.5405405405405406,0.7608695652173914,0.3533
организаторские навыки,catboost,0.272462993621316,0.8670424344492573,0.28,0.2156862745098039,0.3989637305699481,0.4014
организаторские навыки,xgboost,0.2920910088656867,0.8684863335331021,0.3376623376623376,0.2899628252788104,0.4041450777202072,0.0851
организаторские навыки,lightgbm,0.2927957279176533,0.867785035203996,0.3119266055045872,0.279835390946502,0.3523316062176165,0.2367
деловая переписка,catboost,0.2458182017263039,0.8649881826274417,0.2941176470588235,0.2293577981651376,0.4098360655737705,0.2743
деловая переписка,xgboost,0.2790643730499945,0.8669380712876454,0.3106796116504854,0.2794759825327511,0.3497267759562841,0.0609
деловая переписка,lightgbm,0.2738213062632737,0.871424501500358,0.3068783068783068,0.2974358974358974,0.3169398907103825,0.1261
английский язык,catboost,0.2785165423026305,0.8033512298935728,0.3255813953488372,0.3028846153846153,0.3519553072625698,0.2567
английский язык,xgboost,0.3333290732145728,0.8247028750864829,0.4011627906976744,0.4181818181818181,0.3854748603351955,0.064
английский язык,lightgbm,0.3172941899723595,0.8221947572539102,0.3469387755102041,0.4434782608695652,0.2849162011173184,0.1904
javascript,catboost,0.5165281162660956,0.9527929074204922,0.5406593406593406,0.458955223880597,0.6577540106951871,0.4569
javascript,xgboost,0.5473406012205522,0.9442165944876244,0.5215686274509804,0.4117647058823529,0.7112299465240641,0.043
javascript,lightgbm,0.5433626482194803,0.941796141354463,0.5525114155251142,0.4820717131474104,0.6470588235294118,0.0864
1с: предприятие 8,catboost,0.2796635624942599,0.9335920655454936,0.3474576271186441,0.2594936708860759,0.5256410256410257,0.5477
1с: предприятие 8,xgboost,0.3696503770926772,0.9473009337579196,0.3720073664825046,0.2609819121447028,0.6474358974358975,0.0522
1с: предприятие 8,lightgbm,0.3448631744492031,0.9363390221249211,0.369620253164557,0.3054393305439331,0.4679487179487179,0.1947
бизнес-анализ,catboost,0.3438564314405825,0.9154592167391908,0.3771186440677966,0.2927631578947368,0.5297619047619048,0.3653
бизнес-анализ,xgboost,0.3664311304761885,0.925051306977749,0.4,0.3623188405797101,0.4464285714285714,0.1233
бизнес-анализ,lightgbm,0.3538316802185545,0.9161159846310528,0.3461538461538461,0.2903225806451613,0.4285714285714285,0.1393
управление командой,catboost,0.4031692123759767,0.9400225191118858,0.4329896907216495,0.3201219512195122,0.6687898089171974,0.3212
управление командой,xgboost,0.421923786009575,0.9195719514468992,0.4368421052631579,0.3721973094170404,0.5286624203821656,0.1042
управление командой,lightgbm,0.4166653068419657,0.9266666048575763,0.4358353510895884,0.3515625,0.5732484076433121,0.0867
разработка технических заданий,catboost,0.2726113374001323,0.8592309393392983,0.2769230769230769,0.627906976744186,0.1776315789473684,0.735
разработка технических заданий,xgboost,0.3308399014020027,0.8616507331677611,0.2884615384615384,0.5357142857142857,0.1973684210526315,0.3862
разработка технических заданий,lightgbm,0.2817800856457434,0.8657992549246418,0.2631578947368421,0.3947368421052631,0.1973684210526315,0.3065
java,catboost,0.4999961176143519,0.9367620453639232,0.5682656826568265,0.6209677419354839,0.5238095238095238,0.6477
java,xgboost,0.5139201555266745,0.9440601688762056,0.5652173913043478,0.6046511627906976,0.5306122448979592,0.2925
java,lightgbm,0.5253640463748768,0.9394433697909972,0.5692883895131086,0.6333333333333333,0.5170068027210885,0.3418
деловое общение,catboost,0.3035163644960899,0.8765412679406639,0.2806236080178174,0.2114093959731543,0.4172185430463576,0.2622
деловое общение,xgboost,0.3288376726074802,0.887121885763997,0.3512195121951219,0.277992277992278,0.4768211920529801,0.0361
деловое общение,lightgbm,0.2946526909275732,0.8781741585958425,0.292358803986711,0.2933333333333333,0.2913907284768212,0.115
