skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
работа с большим объемом информации,spark_gbt,0.07598337074994749,0.6937644341801386,0.1360544217687075,0.07575757575757576,0.6666666666666666,0.0204
работа с большим объемом информации,spark_logistic_regression,0.056569140096662494,0.6799076212471132,0.10989010989010989,0.06578947368421052,0.3333333333333333,0.3303
docker,spark_random_forest,0.30062287105182817,0.8632089120370371,0.3333333333333333,0.25,0.5,0.3638
docker,spark_gbt,0.13919136063546644,0.586154513888889,0.23809523809523808,0.19230769230769232,0.3125,0.7207
docker,spark_logistic_regression,0.16905164063029696,0.876736111111111,0.22580645161290322,0.15217391304347827,0.4375,0.3528
1с программирование,spark_random_forest,0.21834867171867106,0.8895304080061587,0.3684210526315789,0.30434782608695654,0.4666666666666667,0.2384
1с программирование,spark_gbt,0.12913399266196582,0.6535026943802927,0.24242424242424243,0.2222222222222222,0.26666666666666666,0.5779
1с программирование,spark_logistic_regression,0.19841567376309924,0.899153194765204,0.2909090909090909,0.2,0.5333333333333333,0.4429
организаторские навыки,spark_random_forest,0.05735292413990585,0.6825342465753427,0.07547169811320754,0.046511627906976744,0.2,0.2219
организаторские навыки,spark_gbt,0.03157083352434373,0.6151826484018267,0.05714285714285714,0.03333333333333333,0.2,0.0566
организаторские навыки,spark_logistic_regression,0.052718529952718,0.6850456621004566,0.05042016806722689,0.025936599423631124,0.9,0.0047
деловая переписка,spark_random_forest,0.039720942567560674,0.7933634992458523,0.0,0.0,0.0,0.4269
деловая переписка,spark_gbt,0.03603666873064708,0.43966817496229266,0.0,0.0,0.0,0.6343
деловая переписка,spark_logistic_regression,0.03249178470177318,0.8042986425339367,0.0,0.0,0.0,0.9586
английский язык,spark_random_forest,0.08960522394695813,0.7872159090909091,0.0,0.0,0.0,0.3647
английский язык,spark_gbt,0.03342967570628458,0.628125,0.0,0.0,0.0,0.6774
английский язык,spark_logistic_regression,0.0823882559075261,0.75,0.18604651162790697,0.11428571428571428,0.5,0.3707
javascript,spark_random_forest,0.12992197387728147,0.7958715596330276,0.24242424242424243,0.19047619047619047,0.3333333333333333,0.2608
javascript,spark_gbt,0.07758274701383212,0.6173547400611621,0.18181818181818182,0.14285714285714285,0.25,0.2554
javascript,spark_logistic_regression,0.15160696693866035,0.8851299694189603,0.2,0.25,0.16666666666666666,0.8581
1с: предприятие 8,spark_random_forest,0.2613494001537459,0.9225512528473805,0.24242424242424243,0.16666666666666666,0.4444444444444444,0.2153
1с: предприятие 8,spark_gbt,0.08850488447119371,0.6524930397367755,0.11320754716981132,0.06818181818181818,0.3333333333333333,0.0631
1с: предприятие 8,spark_logistic_regression,0.10508311959760043,0.8568716780561881,0.14285714285714285,0.10526315789473684,0.2222222222222222,0.5279
бизнес-анализ,spark_random_forest,0.0575123137095242,0.6285529715762274,0.07142857142857142,0.1,0.05555555555555555,0.4305
бизнес-анализ,spark_gbt,0.0562917788509943,0.5525839793281654,0.058823529411764705,0.0625,0.05555555555555555,0.3831
бизнес-анализ,spark_logistic_regression,0.06652460666379027,0.6325581395348838,0.06451612903225806,0.07692307692307693,0.05555555555555555,0.5831
управление командой,spark_random_forest,0.03481041863215649,0.7100301659125189,0.07894736842105263,0.04285714285714286,0.5,0.1258
управление командой,spark_gbt,0.014806818651951874,0.5175339366515838,0.0,0.0,0.0,0.2781
управление командой,spark_logistic_regression,0.0135585777624412,0.5373303167420815,0.0,0.0,0.0,0.3803
разработка технических заданий,spark_random_forest,0.05318904087179864,0.6789772727272728,0.13636363636363635,0.08333333333333333,0.375,0.2575
разработка технических заданий,spark_gbt,0.026438222192332526,0.5551136363636363,0.058823529411764705,0.03333333333333333,0.25,0.0826
разработка технических заданий,spark_logistic_regression,0.04948075619143207,0.6048295454545454,0.1095890410958904,0.06153846153846154,0.5,0.2936
java,spark_random_forest,0.5416597305149402,0.8848011363636364,0.5555555555555556,0.5,0.625,0.443
java,spark_gbt,0.3279909053991368,0.8836647727272728,0.47058823529411764,0.4444444444444444,0.5,0.799
java,spark_logistic_regression,0.43921489053863405,0.7821022727272726,0.5882352941176471,0.5555555555555556,0.625,0.9229
деловое общение,spark_random_forest,0.04604620785869944,0.8082386363636364,0.0975609756097561,0.06060606060606061,0.25,0.2399
деловое общение,spark_gbt,0.027364627281016816,0.4877840909090909,0.08571428571428572,0.04838709677419355,0.375,0.0383
деловое общение,spark_logistic_regression,0.042260128191200924,0.7963068181818181,0.0,0.0,0.0,0.8646
