skill,model,accuracy,precision,recall,f1,majority_baseline_acc,positive_rate,pr_auc,roc_auc
работа с большим объемом информации,spark_random_forest,0.6253943217665615,0.07918822124950259,0.7653846153846153,0.143526866209881,0.9589905362776026,0.04100946372239748,0.1182963101044237,0.7609526821862346
работа с большим объемом информации,spark_gbt,0.7217665615141956,0.09085963003264418,0.6423076923076924,0.15919923736892277,0.9589905362776026,0.04100946372239748,0.1169662078049348,0.7670828061740889
работа с большим объемом информации,spark_logistic_regression,0.6906940063091482,0.08693540553666829,0.6884615384615385,0.154376886589047,0.9589905362776026,0.04100946372239748,0.1002684645322083,0.7505158780364374
docker,spark_random_forest,0.9,0.22056833558863329,0.7375565610859729,0.33958333333333335,0.9651419558359622,0.03485804416403786,0.3064518507071351,0.9224320952688716
docker,spark_gbt,0.8810725552050473,0.19047619047619047,0.7420814479638009,0.3031423290203327,0.9651419558359622,0.03485804416403786,0.3135585148191936,0.9075552078349536
docker,spark_logistic_regression,0.8927444794952681,0.20912547528517111,0.746606334841629,0.32673267326732675,0.9651419558359622,0.03485804416403786,0.3103975023158859,0.908061752615361
1с программирование,spark_random_forest,0.795583596214511,0.11009817671809256,0.8532608695652174,0.19503105590062111,0.9709779179810726,0.029022082018927444,0.2717258521024946,0.9087157809983892
1с программирование,spark_gbt,0.8466876971608833,0.1437613019891501,0.8641304347826086,0.24651162790697675,0.9709779179810726,0.029022082018927444,0.295467397389402,0.9094043986778534
1с программирование,spark_logistic_regression,0.8227129337539432,0.1281645569620253,0.8804347826086957,0.22375690607734808,0.9709779179810726,0.029022082018927444,0.2606317309362481,0.9162371634601798
организаторские навыки,spark_random_forest,0.6413249211356467,0.0651901379022148,0.8082901554404145,0.12064965197215778,0.9695583596214511,0.030441640378548896,0.0977345250382855,0.7785958186772935
организаторские навыки,spark_gbt,0.726813880126183,0.075565361279647,0.7098445595854922,0.13659022931206383,0.9695583596214511,0.030441640378548896,0.1242767914625273,0.7877940374469706
организаторские навыки,spark_logistic_regression,0.7353312302839117,0.07979626485568761,0.7305699481865285,0.14387755102040817,0.9695583596214511,0.030441640378548896,0.1083516215172195,0.789926591260238
деловая переписка,spark_random_forest,0.6911671924290221,0.07146306132303235,0.8087431693989071,0.1313220940550133,0.9711356466876971,0.02886435331230284,0.1164714051764471,0.8228840779209947
деловая переписка,spark_gbt,0.7555205047318612,0.07414330218068536,0.6502732240437158,0.1331096196868009,0.9711356466876971,0.02886435331230284,0.1028736582476656,0.7987474383859153
деловая переписка,spark_logistic_regression,0.7498422712933754,0.07303712720632989,0.6557377049180327,0.13143483023001096,0.9711356466876971,0.02886435331230284,0.1050347973115568,0.7916934033056692
английский язык,spark_random_forest,0.9441640378548896,0.23564954682779457,0.43575418994413406,0.30588235294117644,0.9717665615141956,0.028233438485804417,0.2443470460378086,0.7856366275880263
английский язык,spark_gbt,0.9230283911671924,0.17745302713987474,0.4748603351955307,0.2583586626139817,0.9717665615141956,0.028233438485804417,0.183530094576783,0.7624329105682803
английский язык,spark_logistic_regression,0.8541009463722398,0.09632034632034632,0.4972067039106145,0.1613780598368087,0.9717665615141956,0.028233438485804417,0.1357120909906339,0.743250705691505
javascript,spark_random_forest,0.945583596214511,0.3311965811965812,0.8288770053475936,0.4732824427480916,0.9705047318611988,0.02949526813880126,0.43268316784361,0.9434813329613576
javascript,spark_gbt,0.934384858044164,0.2851782363977486,0.8128342245989305,0.4222222222222223,0.9705047318611988,0.02949526813880126,0.4110048850419572,0.9268692894470848
javascript,spark_logistic_regression,0.9324921135646688,0.2764378478664193,0.7967914438502673,0.41046831955922863,0.9705047318611988,0.02949526813880126,0.444860051692528,0.918143490719278
1с: предприятие 8,spark_random_forest,0.7006309148264984,0.0679563492063492,0.8782051282051282,0.12615101289134437,0.9753943217665615,0.024605678233438486,0.1482668654010435,0.8692080679669618
1с: предприятие 8,spark_gbt,0.8086750788643533,0.0950191570881226,0.7948717948717948,0.16974674880219026,0.9753943217665615,0.024605678233438486,0.1431357445542094,0.8664642211496997
1с: предприятие 8,spark_logistic_regression,0.7872239747634069,0.08776779543883897,0.8141025641025641,0.1584529008109794,0.9753943217665615,0.024605678233438486,0.1350380433461711,0.8634607091916277
бизнес-анализ,spark_random_forest,0.8757097791798107,0.13443396226415094,0.6785714285714286,0.22440944881889763,0.9735015772870662,0.026498422712933754,0.1844327363486716,0.8870904121531964
бизнес-анализ,spark_gbt,0.8468454258675079,0.10905550146056475,0.6666666666666666,0.18744769874476988,0.9735015772870662,0.026498422712933754,0.1600687526457172,0.8761712842946645
бизнес-анализ,spark_logistic_regression,0.8100946372239748,0.09083728278041074,0.6845238095238095,0.1603905160390516,0.9735015772870662,0.026498422712933754,0.1358958876979372,0.834580806561121
управление командой,spark_random_forest,0.884384858044164,0.11497326203208556,0.5477707006369427,0.1900552486187845,0.9752365930599369,0.02476340694006309,0.1627960444890955,0.8451965580577926
управление командой,spark_gbt,0.8572555205047319,0.10631578947368421,0.643312101910828,0.18247515808491416,0.9752365930599369,0.02476340694006309,0.1447198722331775,0.8400947327323423
управление командой,spark_logistic_regression,0.8419558359621451,0.09020368574199807,0.5923566878980892,0.15656565656565657,0.9752365930599369,0.02476340694006309,0.1050479592596874,0.8043201463639258
разработка технических заданий,spark_random_forest,0.6168769716088328,0.045508982035928146,0.75,0.08581106511102747,0.97602523659306,0.023974763406940065,0.1071571144057743,0.7724373150069745
разработка технических заданий,spark_gbt,0.7924290220820189,0.0695266272189349,0.618421052631579,0.125,0.97602523659306,0.023974763406940065,0.106167949065586,0.7792698304017965
разработка технических заданий,spark_logistic_regression,0.7378548895899054,0.05325443786982249,0.5921052631578947,0.09771986970684038,0.97602523659306,0.023974763406940065,0.0793065370575609,0.7574013157894739
java,spark_random_forest,0.9665615141955836,0.3735408560311284,0.6530612244897959,0.4752475247524753,0.976813880126183,0.023186119873817034,0.438662515649899,0.9446813441992332
java,spark_gbt,0.9577287066246056,0.3225806451612903,0.7482993197278912,0.4508196721311475,0.976813880126183,0.023186119873817034,0.4514661738181409,0.9365780544415409
java,spark_logistic_regression,0.9307570977917982,0.21031746031746032,0.7210884353741497,0.32565284178187404,0.976813880126183,0.023186119873817034,0.3624501965287705,0.912030370035952
деловое общение,spark_random_forest,0.7277602523659306,0.06611570247933884,0.7947019867549668,0.12207527975584945,0.9761829652996845,0.023817034700315456,0.1318654814737109,0.8380538425897689
