skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
деловая коммуникация,catboost,0.196293719269705,0.7960660079809015,0.2490372272143774,0.1783088235294117,0.4127659574468085,0.5971
деловая коммуникация,xgboost,0.1824177994351032,0.7880774391412688,0.2140350877192982,0.1820895522388059,0.2595744680851063,0.6581
деловая коммуникация,lightgbm,0.1812464675536396,0.7916444490912575,0.217732884399551,0.1478658536585365,0.4127659574468085,0.6031
работа с большим объемом информации,catboost,0.1494949144686961,0.7510494686234818,0.1918819188191882,0.1843971631205673,0.2,0.6855
работа с большим объемом информации,xgboost,0.1653860975038338,0.7464378795546559,0.2094926350245499,0.1823361823361823,0.2461538461538461,0.653
работа с большим объемом информации,lightgbm,0.1611077897642868,0.7579349063765183,0.2036363636363636,0.193103448275862,0.2153846153846154,0.6867
docker,catboost,0.3404626078931599,0.9074405882131096,0.3629489603024575,0.3116883116883117,0.4343891402714932,0.672
docker,xgboost,0.3335665962783072,0.9001685278181822,0.3787878787878788,0.2847380410022779,0.5656108597285068,0.3645
docker,lightgbm,0.3276443873374334,0.9047466573590603,0.4208566108007449,0.3575949367088608,0.5113122171945701,0.5937
1с программирование,catboost,0.3350829322369077,0.9208606131875584,0.3991853360488798,0.3192182410423452,0.532608695652174,0.7612
1с программирование,xgboost,0.3350130875877359,0.914216335423906,0.3975903614457831,0.3152866242038216,0.5380434782608695,0.7447
1с программирование,lightgbm,0.3344383634256267,0.9160310195779304,0.417391304347826,0.3478260869565217,0.5217391304347826,0.8095
организаторские навыки,catboost,0.1250611508453442,0.7759187471709945,0.1645569620253164,0.2113821138211382,0.1347150259067357,0.7976
организаторские навыки,xgboost,0.1439311846345302,0.7886487447855687,0.2129742962056303,0.1394230769230769,0.4507772020725388,0.6033
организаторские навыки,lightgbm,0.1407622393001213,0.78132388603565,0.1983471074380165,0.2117647058823529,0.1865284974093264,0.7746
деловая переписка,catboost,0.1251879224624733,0.7956220251328843,0.2075949367088607,0.1933962264150943,0.2240437158469945,0.6888
деловая переписка,xgboost,0.1186444237186087,0.8006041371010473,0.1679873217115689,0.1183035714285714,0.2896174863387978,0.6125
деловая переписка,lightgbm,0.1165932789714176,0.8001124492003858,0.1897810218978102,0.1710526315789473,0.2131147540983606,0.727
английский язык,catboost,0.2392853119333735,0.7373240758456283,0.3247422680412371,0.3014354066985646,0.3519553072625698,0.5938
английский язык,xgboost,0.2458410188362206,0.7327571432846188,0.3080684596577017,0.2739130434782608,0.3519553072625698,0.4687
английский язык,lightgbm,0.2311687908954652,0.7329013192554716,0.3059490084985836,0.3103448275862069,0.3016759776536313,0.6118
javascript,catboost,0.466975449603096,0.9183512064459664,0.497196261682243,0.382183908045977,0.7112299465240641,0.527
javascript,xgboost,0.5185325452428412,0.9234949952677316,0.4898785425101215,0.3941368078175896,0.6470588235294118,0.3955
javascript,lightgbm,0.5071625967685756,0.9159355333818292,0.48046875,0.3784615384615384,0.6577540106951871,0.378
1с: предприятие 8,catboost,0.1698084569077257,0.8542070935748167,0.2536873156342183,0.2349726775956284,0.2756410256410256,0.7904
