skill,model,pr_auc,roc_auc,f1,precision,recall,threshold
ms excel,catboost,0.2462126129383315,0.833624087660072,0.23140495867768596,0.2,0.27450980392156865,0.2441
ms excel,xgboost,0.2483074146136018,0.8327455380998183,0.24870466321243523,0.26373626373626374,0.23529411764705882,0.074
ms excel,lightgbm,0.2504508798628475,0.838917388051726,0.23300970873786409,0.23076923076923078,0.23529411764705882,0.0506
mysql,catboost,0.31533370099217395,0.8913665731537447,0.37320574162679426,0.38235294117647056,0.3644859813084112,0.4243
mysql,xgboost,0.3664052481469044,0.9068404377664255,0.392,0.34265734265734266,0.45794392523364486,0.0582
mysql,lightgbm,0.3484577094399525,0.9019643711268482,0.3829787234042553,0.4444444444444444,0.3364485981308411,0.1376
телефонные переговоры,catboost,0.4350354921802001,0.9469846488969098,0.460093896713615,0.5104166666666666,0.4188034188034188,0.6871
телефонные переговоры,xgboost,0.47141273362980857,0.9435812281706544,0.44545454545454544,0.47572815533980584,0.4188034188034188,0.2422
телефонные переговоры,lightgbm,0.45564597550516106,0.9492563429571304,0.4380952380952381,0.4946236559139785,0.39316239316239315,0.1017
api,catboost,0.22639284640985283,0.8562834835987531,0.2032520325203252,0.17985611510791366,0.2336448598130841,0.1982
api,xgboost,0.22378955500354103,0.8681887631554089,0.2222222222222222,0.15810276679841898,0.37383177570093457,0.0147
api,lightgbm,0.22873521620833948,0.8614969164726187,0.21621621621621623,0.3902439024390244,0.14953271028037382,0.1425
работа в команде,catboost,0.17706419639840493,0.802880592497641,0.25,0.4594594594594595,0.1717171717171717,0.527
работа в команде,xgboost,0.20541737120550876,0.7858443431268298,0.294478527607362,0.375,0.24242424242424243,0.0785
работа в команде,lightgbm,0.21589707213048437,0.8058197744145509,0.29577464788732394,0.4883720930232558,0.21212121212121213,0.1286
руководство коллективом,catboost,0.3275252436613082,0.9334200846513854,0.3617021276595745,0.35789473684210527,0.3655913978494624,0.5498
руководство коллективом,xgboost,0.29370367340780174,0.9416321985090479,0.2909090909090909,0.25196850393700787,0.34408602150537637,0.1064
руководство коллективом,lightgbm,0.329653776379243,0.943174444163306,0.3246753246753247,0.23255813953488372,0.5376344086021505,0.008
работа с базами данных,catboost,0.2440144780201765,0.7951571475045277,0.27848101265822783,0.3728813559322034,0.2222222222222222,0.354
работа с базами данных,xgboost,0.24799364028164284,0.8182530318405978,0.2692307692307692,0.3684210526315789,0.21212121212121213,0.074
работа с базами данных,lightgbm,0.2481584740030926,0.8125365172312777,0.2787878787878788,0.3484848484848485,0.23232323232323232,0.036
typescript,catboost,0.4008425148583942,0.968465270275857,0.5226130653266332,0.4727272727272727,0.5842696629213483,0.7305
typescript,xgboost,0.4537061960979383,0.9751841952478614,0.5024154589371981,0.4406779661016949,0.5842696629213483,0.3021
typescript,lightgbm,0.4534844069354351,0.9769079643886192,0.48756218905472637,0.4375,0.550561797752809,0.1157
apache kafka,catboost,0.294114186243628,0.9372564415750597,0.3006535947712418,0.35384615384615387,0.26136363636363635,0.5262
apache kafka,xgboost,0.3034282471246069,0.9335667131972314,0.2828282828282828,0.20095693779904306,0.4772727272727273,0.025
apache kafka,lightgbm,0.317193258861341,0.9353770429826092,0.2876712328767123,0.20588235294117646,0.4772727272727273,0.0117
заключение договоров,catboost,0.3787249122040435,0.9500931137993068,0.3386243386243386,0.32653061224489793,0.3516483516483517,0.5631
заключение договоров,xgboost,0.36630099306671554,0.9487425680416559,0.345679012345679,0.39436619718309857,0.3076923076923077,0.2604
заключение договоров,lightgbm,0.38651876244985045,0.9569495954517557,0.3645320197044335,0.33035714285714285,0.4065934065934066,0.0315
ci/cd,catboost,0.22386702997404262,0.9090509426563195,0.3283582089552239,0.3,0.3626373626373626,0.3766
ci/cd,xgboost,0.2258872884761451,0.9158669782769638,0.2786885245901639,0.2222222222222222,0.37362637362637363,0.0515
ci/cd,lightgbm,0.20042647933172442,0.920083916723379,0.18604651162790697,0.3157894736842105,0.13186813186813187,0.4287
подбор персонала,catboost,0.6161438676401376,0.9817823957522773,0.6554621848739496,0.5571428571428572,0.7959183673469388,0.4088
подбор персонала,xgboost,0.7057139751789393,0.9861406273499467,0.6698564593301436,0.6306306306306306,0.7142857142857143,0.2451
подбор персонала,lightgbm,0.698947515153597,0.9835446514395569,0.676056338028169,0.6260869565217392,0.7346938775510204,0.0183
uml,catboost,0.4040861449117017,0.960388503227378,0.39285714285714285,0.39285714285714285,0.39285714285714285,0.7558
uml,xgboost,0.45321468475890087,0.9732485385458531,0.4336283185840708,0.34507042253521125,0.5833333333333334,0.0891
uml,lightgbm,0.4186243992586941,0.9712314273535502,0.4092664092664093,0.3028571428571429,0.6309523809523809,0.0035
1с: управление торговлей,catboost,0.30735307777360144,0.9441008917083764,0.3466666666666667,0.24299065420560748,0.6046511627906976,0.3153
1с: управление торговлей,xgboost,0.3505185702574814,0.9587910249068503,0.3629032258064516,0.2777777777777778,0.5232558139534884,0.0676
1с: управление торговлей,lightgbm,0.3064137916903809,0.9449226913380088,0.3434343434343434,0.30357142857142855,0.3953488372093023,0.0376
